369,7158,1,0.5
369,8220,1,0.714285714
369,12506,5,0.5
370,7898,4,1
371,5045,5,0.583333333
372,10947,5,1
373,2153,5,0.5
374,7422,5,0.5
375,442,4,0.5
375,10313,4,0.5
376,3438,2,0.5
376,3523,5,0.5
377,10405,5,0.5
378,10366,5,0.5
379,5079,5,0.5
380,9332,5,0.75
380,9852,5,0.5
381,4232,5,0.5
382,1418,3,0.5
383,10387,3,1
383,11097,5,0.5
384,4021,3,0.5
384,4886,5,0.5
384,6684,5,0.25
385,10257,3,0.5
385,12216,4,1
386,6176,5,0
387,6918,5,0.5
388,808,3,0.5
388,4227,5,0.5
388,5142,4,0.8
388,7048,1,0.666666667
388,9645,2,0.5
389,8157,3,0.5
390,554,5,1
390,1851,2,0.5
391,2888,3,0.5
392,8800,1,1
393,2388,5,0.5
393,2898,5,0.5
394,1256,4,0.333333333
395,3744,5,0.5
396,2653,3,0
396,10483,4,0.5
397,2316,1,0
398,9797,2,0.5
399,3417,5,0.5
400,1082,5,0.5
401,9121,4,0.5
401,10392,3,0.5
402,5775,5,0.5
403,7600,1,0.944444444
404,5160,3,0.5
404,7206,5,0.5
405,5011,4,0.5
406,5273,5,0.5
407,7353,4,0.5
408,6918,2,0
409,95,3,0.5
409,554,3,0.5
409,1304,5,0.5
409,2888,5,0.5
409,5876,3,0.5
409,6270,5,0.5
409,7272,5,0.5
409,8413,5,0.5
409,9500,5,0.75
409,9560,1,0.5
409,9623,3,0.75
409,12601,1,0.733333333
410,2281,5,0.5
410,5629,3,1
410,10864,2,0.5
410,11051,4,0.5
411,6334,2,1
411,7299,5,0.5
412,3396,2,0.5
412,6764,1,0
412,10415,3,0.5
413,617,3,0.75
413,1597,4,0.4
414,2537,1,0.25
415,248,5,0.5
415,2889,1,0.5
416,6304,4,0.818181818
417,4868,5,0.5
417,5808,5,0.5
418,948,5,0.5
418,3934,3,0.5
418,11097,3,0.5
419,4210,1,0.333333333
420,3187,5,0.5
421,4990,5,0.5
422,3395,3,1
423,9819,5,0.5
424,5158,5,0.5
425,13015,5,0.5
426,1820,5,0.5
427,922,2,0.5
427,6270,5,0.5
428,2305,4,0.5
428,8091,4,1
428,9226,4,0.5
428,10338,3,1
428,10886,3,0.6
429,3781,5,0.5
429,6884,3,0
429,13093,5,0.5
430,11289,5,0
431,8374,1,1
432,7351,2,0.555555556
432,9081,1,0.5
433,6950,1,0.752838428
434,6270,5,0.5
435,5585,5,0.5
436,3362,1,1
436,4742,5,0.5
437,11097,5,0.5
438,11097,5,0.5
439,2330,3,0.5
439,9332,4,0.5
439,10752,5,1
439,12721,5,0.5
439,12944,5,0.5
440,2064,5,0.333333333
441,9652,4,1
442,279,4,0.5
442,4263,4,0.5
443,2560,2,0.666666667
444,11328,3,0.5
445,6185,5,0.5
446,3438,5,0.5
447,12179,5,0.5
448,12464,3,0.5
449,39,5,0.5
450,4868,5,0
450,6572,5,0.5
451,4726,5,0.5
452,1993,4,0
452,3098,1,0.5
452,4381,5,1
453,5331,5,0.5
454,7739,1,0
455,12290,1,0.857142857
456,2281,5,0.5
456,7717,1,0.5
457,2288,5,0.5
457,2479,1,0.5
457,3533,5,0
457,7402,1,0.5
457,7602,3,1
457,7682,3,0.666666667
457,8218,1,0
458,171,4,0.5
458,338,1,0.68627451
458,433,5,0.5
458,466,1,0
458,504,5,1
458,550,3,0.75
458,608,5,0.5
458,697,5,0.5
458,780,3,0.5
458,963,3,0.6
458,977,4,0.5
458,1235,4,0.8
458,1262,5,0.920634921
458,1291,4,0.866666667
458,1574,5,0.971428571
458,1584,3,1
458,1588,4,0.5
458,1901,4,0.87804878
458,2217,4,0.5
458,2367,3,0.5
458,2510,3,0.76
458,2631,2,0.909090909
458,2898,5,0.5
458,3213,3,0.5
458,3254,2,0.666666667
458,3256,3,0.75
458,3492,1,0.75
458,3782,4,0.75
458,3917,4,0.886363636
458,3997,2,1
458,4266,4,0.5
458,4382,5,0.833333333
458,5001,3,0.680473373
458,5155,1,1
459,11350,4,0.5
460,8985,5,1
461,5438,3,0.5
462,11911,5,0.5
463,11153,3,0.5
464,563,5,0.5
464,648,5,0
464,2537,5,0.5
465,2609,5,0
465,7521,5,0
466,2329,4,0.5
466,2587,4,0.5
466,2965,5,0.5
466,5353,4,0.5
466,6757,5,0.5
467,6412,5,0.5
468,3259,3,0
469,9140,5,0.2
470,20,5,0.5
471,471,3,0.5
471,5108,4,0.5
472,1462,4,0.5
473,160,5,1
473,10375,4,0.5
474,12273,3,0.5
475,243,5,0.5
476,4232,5,0.5
477,4083,5,0.5
477,4608,4,0.5
478,2153,5,0.5
479,116,3,0.5
479,5265,4,0.5
479,5555,2,0.5
479,7158,1,0.5
480,261,5,0.5
480,373,5,1
480,872,4,0.5
480,1362,3,0.5
481,8813,5,0.5
481,9703,5,0.5
482,6285,1,0.5
482,11097,1,0.5
483,4195,5,0.5
483,4888,4,0.5
484,11289,3,0.5
485,1622,4,0.5
486,6331,3,0.5
487,523,5,0.68852459
488,4757,5,0.5
488,5104,4,0.5
489,6247,4,0
489,7030,1,1
490,7714,5,0.5
491,647,5,0.5
492,7083,5,0.5
492,10174,5,0.5
493,5068,5,0.5
494,4475,3,0.5
494,5586,5,0.333333333
495,4389,1,0
495,4396,3,0.5
495,4597,4,0.875
495,8992,3,0.5
496,1418,3,0.5
496,5424,5,0
497,12182,4,0.5
498,2132,5,0.5
499,214,5,0.5
500,6270,3,0.5
501,593,4,0.5
501,1914,3,0.733333333
502,6085,5,0.5
503,2288,4,0.5
504,5474,5,0.5
505,5650,5,0.333333333
505,7121,5,0.5
505,9995,5,0
506,3800,2,0.5
507,1283,1,0.75
507,1304,5,0.5
508,6207,3,0.5
508,10895,5,1
509,2888,5,0.5
510,2332,5,0.5
511,1831,4,0.5
511,2179,5,0.846153846
511,2417,5,0.333333333
511,3386,5,0.5
511,4226,3,0.5
511,7514,3,0.666666667
512,2169,5,0.5
513,6576,2,0.666666667
513,6645,4,1
514,1560,5,1
514,6636,4,0.5
514,7337,3,0
514,7401,3,0.5
514,7565,3,0.5
514,8226,5,0.5
514,8702,3,0.5
514,8992,4,0.5
514,10947,5,0.802631579
514,11097,5,0.5
515,1252,1,0.5
515,1304,3,0
516,4286,5,0.5
517,2288,5,0.5
517,5103,1,0.5
518,3308,5,0.5
519,116,4,0.5
520,9961,1,0.75
521,7675,4,1
522,2153,4,0.5
522,6465,5,0.5
523,12678,5,0.5
524,8097,4,0.5
525,6641,2,0.5
525,8145,4,0.5
525,8986,5,1
525,9566,3,0
526,765,5,0.5
526,10963,5,0.5
527,1460,5,0.5
528,6110,5,0.5
529,320,3,0.5
529,963,4,0.5
529,2388,5,0.5
529,2965,4,0.5
529,2995,3,0.5
529,3557,4,0.5
529,3894,5,0.5
529,4226,4,0.5
529,4784,4,1
529,4991,5,0.5
529,6543,5,0.5
529,7256,4,0.5
529,9254,5,0.5
529,10285,5,1
530,34,1,0.5
530,1701,4,0.5
531,4132,4,0.5
532,519,5,0.5
532,1495,4,0.833333333
533,13098,5,0.5
534,2196,1,0.5
535,4484,3,0.5
535,7269,4,0.5
535,7797,4,0.5
535,8549,4,0
536,9297,5,0.5
536,10137,5,0.5
537,416,2,0.5
537,525,3,0.5
537,1166,2,0.5
537,2537,5,0.5
537,3196,3,0.717948718
537,3546,4,0.285714286
537,3918,1,1
538,762,5,0.75
539,5110,4,0.5
539,10392,3,0.5
539,11994,2,1
540,537,5,0.5
540,554,5,0.5
540,1911,5,0.5
541,12464,5,0.5
542,11651,3,0.5
543,9743,5,0.5
544,2288,5,0.5
544,6110,4,0.5
545,6914,5,0.5
545,9139,5,0.5
546,4838,1,0.894736842
547,3748,3,0.5
548,733,4,0.5
549,7084,1,0.5
550,9426,5,0.5
551,7387,3,0
552,1341,5,1
552,3609,5,0.5
553,5555,4,0.5
554,2100,5,0.5
555,12712,3,0
556,6645,4,0.5
557,2388,5,0.714285714
557,4124,5,0.5
557,12793,5,0.5
558,6126,3,0.5
559,7706,5,0.5
560,5292,5,0.5
561,2809,5,1
561,13132,5,0.5
562,6125,5,0.5
563,9,1,0
564,5680,4,0.791666667
565,6156,5,0.5
565,6211,5,1
565,6778,5,0.5
565,7272,5,0.854545455
565,7797,5,0.5
566,5158,5,0
566,7269,5,0.5
567,7460,3,0.636363636
567,11989,4,0.857142857
568,13132,5,0.5
569,4075,1,0
570,1460,5,0.5
571,1165,5,1
571,6270,3,0.5
572,10254,5,0.5
573,4702,5,1
573,7074,1,0.5
574,7610,3,0.5
575,13086,5,0.5
576,487,5,0.75
576,955,5,1
576,1212,5,0.5
576,2107,1,0.6
576,4130,4,0.5
576,4438,5,0.5
576,4990,5,0.5
576,5886,4,0.5
576,6969,5,0
576,7437,4,0.692307692
576,9191,5,0.5
576,10018,2,0.25
576,11197,5,0.5
576,11452,2,0.571428571
576,12872,5,0.8
577,939,5,1
577,1755,1,0.5
577,4027,5,0.5
577,7797,5,0.5
578,8091,5,0.5
578,10115,4,0.5
579,5557,2,0.5
580,6860,5,0.769230769
581,6167,4,0.63963964
582,2330,5,0.5
583,289,5,1
583,1531,5,0.5
584,5768,1,1
584,13106,1,0.631578947
585,10483,4,1
586,5692,4,0.5
587,10376,4,1
588,10762,5,0.5
589,5385,5,0.5
590,1957,5,0.5
591,2854,4,0.5
592,8184,5,0.5
592,12293,1,0
593,10380,5,0.5
594,3065,4,0.666666667
594,4811,3,0.864321608
594,5463,4,0.75
594,9886,4,0.727272727
594,10797,4,0.5
594,10801,5,0.861538462
594,11764,4,0.5
595,6914,4,0.5
596,7035,5,1
597,2281,1,0.5
597,5571,1,0
598,4870,5,0.5
598,8092,4,0
599,7854,3,0.5
600,6101,5,0.5
601,12464,5,0.5
602,7024,5,1
602,9082,5,0.5
602,9085,4,0.5
603,1783,3,0.5
603,1986,4,0.5
604,9389,5,0.5
605,6243,1,0.545454545
606,7640,4,0.850877193
607,9221,5,0.5
608,6007,5,0.666666667
609,6137,5,0.5
610,1352,4,0.75
611,7211,5,0.5
612,1418,5,0.5
613,5822,5,0.5
613,7792,2,0.857142857
614,354,5,0.5
614,8397,3,0.5
615,3435,5,0.5
616,4597,5,1
617,6913,5,0.5
618,8116,4,0.5
619,2537,5,0.5
620,6572,5,0.5
621,6818,5,0.5
621,8097,5,0.5
621,8549,3,0.5
622,321,4,0.5
623,8374,1,0.5
624,7485,1,0.5
625,6576,4,0.5
625,7549,5,0.896551724
625,7682,1,0
626,2288,5,0.5
626,6110,5,0.5
627,648,1,0
628,10515,4,0.5
628,10549,5,0.833333333
629,10483,5,0.5
629,12966,4,0.5
630,4903,1,0.5
630,13124,4,0.5
631,12154,5,0.5
632,4416,5,0.962962963
632,4780,5,0.5
632,5809,5,0.5
632,7510,5,0.5
632,8302,5,0.5
632,9315,5,0.909090909
632,9459,5,0.777777778
632,9922,3,1
632,10415,4,0
633,7256,3,0.5
634,9765,2,0.5
635,9812,5,0.5
636,2537,5,0.5
637,1566,5,0.5
637,11369,5,0.5
638,9034,5,0.5
638,10366,5,0.5
639,589,5,0.5
640,583,3,0.5
641,589,5,0.5
641,8113,4,0.5
642,776,5,1
642,1659,5,1
643,5543,5,0.5
644,4723,5,0.5
645,6185,5,0.5
646,321,5,0.5
647,6110,5,0.5
647,6572,4,0.5
647,7662,5,0.5
648,9205,5,0.5
648,9406,5,0.5
649,2281,5,0.5
650,9331,5,0.5
651,1319,5,0.5
652,6050,3,0.5
652,12015,3,0.5
653,589,5,0.5
653,1610,4,0.5
654,2288,4,0.5
655,6412,5,0
655,8026,4,0.907894737
655,9503,5,0.5
656,2622,4,1
656,6608,4,0
656,11050,2,1
657,4977,5,0.5
657,5781,4,0.75
657,5890,5,0.5
657,6818,3,0.5
658,6412,1,0.166666667
658,9671,5,0.5
659,3384,2,0.5
659,3980,5,0.5
660,1404,5,0.5
661,1000,5,0.5
661,1082,5,0.5
662,338,5,1
662,7270,5,0.75
662,13043,5,0.5
663,11509,5,1
664,8800,2,0
665,7513,5,1
665,11051,4,0
666,8247,2,0.5
666,10455,1,1
667,8425,3,0.5
668,3904,4,1
669,4396,5,0.5
670,3779,1,0.6
671,6465,5,0.5
671,9648,5,0.8
672,1122,5,0.97826087
672,4890,5,0.5
673,119,5,0.5
673,8425,4,1
674,4723,5,0.5
674,4868,5,0.5
675,5011,5,0.5
675,5256,2,0.5
676,2704,4,0.5
677,5168,4,0.5
677,5756,3,0.5
677,7155,4,0.5
677,8399,5,0.5
677,11186,2,0.5
677,11464,4,1
678,4607,5,0.5
678,5095,5,0.5
679,4098,5,0.5
679,12935,5,0.666666667
680,149,5,0.5
680,3053,1,0.333333333
681,255,2,0.5
681,3758,3,0.5
681,4609,4,0.5
681,8289,1,0.555555556
682,2330,5,0.5
683,2230,1,0.25
684,5306,5,0.5
685,6363,5,0.5
685,9406,5,0.5
686,3915,3,0.6
686,9388,4,0.5
687,7148,2,1
688,4537,5,0.5
688,5809,4,0.5
688,7510,5,0.5
688,9007,5,0.5
688,9159,5,0.5
689,5689,5,0.5
690,6105,1,0.5
690,12367,3,0.5
691,4104,3,0.5
692,4263,4,0.5
693,4403,2,0.5
694,416,5,0.5
694,2392,5,0.5
694,7898,5,1
694,10853,5,0.5
694,11153,5,0.5
695,2153,4,0.5
696,4226,2,0.5
697,3732,3,0.5
698,2889,5,0.5
698,6101,5,0.5
699,8226,2,0.75
700,602,5,0.5
700,7299,3,0.5
701,416,1,0.5
702,12067,5,0.75
703,5011,1,0
704,9930,5,0.5
705,11369,5,0.5
706,2283,1,0.166666667
707,9918,5,0.5
708,6024,5,0.5
708,7155,1,0.5
709,9648,3,1
709,9913,3,1
710,9560,5,0.5
711,1841,3,0.5
711,3524,4,0.5
711,5543,5,0.5
712,6987,3,0.5
712,7715,5,1
713,1436,4,0.5
713,3411,5,1
714,11097,5,0.5
715,1851,5,0.5
715,2162,5,0.5
716,2883,1,0.5
716,6685,1,0.285714286
717,380,1,0.5
718,9228,3,1
719,6576,3,0.5
720,5966,5,0.5
721,2330,5,0.5
722,3334,1,0
722,5292,5,1
723,4435,3,0.5
724,2132,5,0.5
724,6336,5,0.5
725,10481,5,0.5
726,858,5,1
727,587,3,0.5
728,10221,3,0.5
729,82,5,0.5
729,450,5,0.5
729,3858,3,0.333333333
729,4013,5,1
729,5050,5,0.5
729,8201,5,1
729,11264,5,0.5
730,7156,3,0.5
730,10633,5,0
730,11069,5,0.5
730,12973,5,0.5
731,941,5,0.5
731,1560,5,0.5
