7,241,4
7,258,4
7,259,3
7,268,3
7,273,3
7,275,4
7,307,5
7,365,4
7,380,4
7,387,3
7,391,3
7,401,4
7,403,4
7,423,5
7,430,3
7,434,4
7,435,5
7,441,2
7,474,5
7,481,5
7,510,5
7,513,4
7,528,5
7,540,3
7,545,2
7,547,3
7,550,4
7,551,1
7,552,4
7,566,4
7,568,5
7,576,5
7,577,2
7,585,4
7,588,4
7,609,3
7,615,4
7,621,5
7,626,5
7,632,5
7,639,5
7,644,5
7,651,5
7,661,5
7,671,5
7,673,3
7,674,2
8,172,5
8,182,5
8,227,4
8,228,5
8,294,3
8,301,4
8,336,3
8,518,4
8,566,3
8,685,4
8,686,3
8,687,1
9,201,5
9,286,5
9,340,4
9,385,5
9,521,4
10,11,4
10,13,3
10,40,4
10,116,4
10,135,5
10,155,4
10,156,4
10,161,4
10,168,4
10,191,5
10,194,4
10,195,4
10,200,5
10,216,4
10,223,5
10,269,4
10,285,5
10,286,4
10,302,4
10,334,4
10,385,4
10,435,5
10,470,4
10,483,5
10,493,4
10,497,4
10,498,5
10,499,4
10,525,5
10,603,5
10,611,5
10,651,4
10,664,4
10,695,3
10,698,4
10,701,4
10,711,4
11,52,3
11,86,4
11,90,2
11,94,3
11,100,4
11,120,2
11,123,3
11,175,3
11,204,3
11,211,3
11,216,3
11,241,4
11,286,5
11,356,4
11,399,3
11,401,3
11,414,3
11,428,4
11,431,2
11,449,3
11,504,3
11,524,4
11,544,4
11,558,3
11,561,2
11,597,2
11,662,3
11,663,4
11,718,5
11,721,3
11,727,3
11,732,3
11,739,3
11,741,5
11,746,4
11,747,3
11,750,5
12,98,5
12,127,4
12,132,5
12,133,4
12,157,5
12,161,5
12,170,4
12,172,4
12,195,4
12,328,4
12,402,5
13,5,1
13,28,5
13,38,3
13,48,5
13,53,1
13,66,3
13,78,1
13,86,1
13,91,2
13,96,4
13,98,4
13,117,3
13,147,3
13,153,4
13,154,5
13,163,3
13,164,3
13,170,5
13,176,3
13,182,5
13,185,3
13,190,4
13,195,3
13,198,3
13,201,1
13,208,5
13,211,4
13,212,5
13,222,3
13,226,4
13,230,3
13,235,2
13,238,3
13,262,4
13,265,4
13,269,2
13,270,4
13,279,5
13,280,4
13,287,1
13,292,5
13,306,3
13,310,4
13,320,1
13,329,2
13,331,3
13,333,3
13,334,1
13,341,2
13,349,1
13,353,4
13,354,2
13,355,3
13,358,3
13,360,4
13,370,1
13,382,1
13,384,2
13,385,3
13,387,3
13,401,1
13,404,5
13,419,3
13,427,5
13,436,2
13,439,1
13,443,4
13,448,1
13,450,3
13,476,2
13,481,3
13,482,5
13,483,5
13,484,5
13,485,1
13,488,3
13,491,4
13,493,5
13,498,4
13,502,5
13,504,5
13,520,4
13,523,4
13,526,3
13,549,4
13,553,2
13,563,1
13,567,1
13,569,2
13,597,3
13,631,3
13,632,3
13,638,3
13,646,4
13,647,5
13,652,5
13,659,3
13,683,1
13,684,5
13,688,1
13,716,4
13,720,4
13,739,4
13,740,1
13,752,1
13,761,4
13,765,2
13,769,3
13,785,3
13,793,5
13,796,3
13,802,2
13,806,5
13,809,4
13,819,1
13,835,3
13,845,3
13,846,2
13,858,1
13,859,1
13,866,3
13,881,2
13,889,3
13,893,3
13,894,1
13,899,1
13,904,1
13,910,2
14,7,5
14,12,5
14,14,3
14,15,4
14,23,5
14,56,5
14,70,1
14,93,3
14,98,3
14,127,2
14,172,5
14,195,5
14,265,3
14,473,5
14,477,4
14,498,5
14,509,5
14,762,3
14,820,3
14,845,3
15,9,4
15,220,4
15,235,1
15,244,2
15,252,2
15,257,4
15,280,3
15,283,4
15,289,3
15,291,3
15,297,3
15,331,3
15,455,1
15,458,5
15,471,4
15,476,4
15,690,4
15,742,2
15,928,1
15,929,1
15,938,3
16,1,5
16,11,5
16,12,5
16,22,5
16,56,5
16,79,5
16,89,2
16,96,5
16,100,5
16,125,3
16,127,5
16,143,5
16,151,5
16,152,4
16,172,5
16,191,5
16,194,5
16,233,5
16,404,5
16,448,5
16,498,5
16,509,2
16,732,5
16,761,2
16,770,3
16,942,4
16,947,4
16,948,3
17,7,4
17,126,4
17,150,5
17,294,4
17,471,2
17,475,4
18,4,3
18,15,4
18,23,4
18,26,4
18,42,3
18,50,4
18,52,5
18,65,5
18,69,3
18,79,4
18,82,3
18,83,5
18,89,3
18,98,5
18,111,3
18,113,5
18,132,5
18,181,3
18,185,3
18,198,3
18,211,5
18,221,5
18,234,3
18,237,3
18,241,3
18,242,5
18,287,4
18,317,5
18,318,5
18,378,3
18,382,3
18,393,3
18,403,3
18,419,3
18,423,5
18,427,5
18,434,3
18,451,3
18,463,4
18,483,4
18,485,5
18,498,4
18,514,5
18,515,5
18,528,4
18,529,5
18,609,4
18,709,5
18,845,3
18,950,3
18,959,3
18,967,3
18,968,3
18,969,3
18,970,3
18,971,4
19,8,5
19,294,3
19,382,3
19,655,3
20,15,4
20,98,3
20,148,5
20,204,3
20,243,4
20,378,3
20,498,3
20,633,4
20,866,1
20,934,4
21,1,5
21,9,5
21,121,1
21,127,5
21,129,4
21,148,1
21,200,5
21,218,4
21,245,1
21,260,2
21,289,3
21,319,2
21,324,4
21,325,4
21,327,3
21,439,1
21,448,4
21,452,4
21,473,3
21,559,1
21,567,2
21,573,2
21,591,3
21,656,5
21,668,1
21,671,5
21,674,2
21,675,5
21,767,1
21,774,2
21,820,3
21,982,1
21,986,1
21,990,2
21,992,2
21,993,4
22,2,2
22,21,4
22,68,4
22,80,4
22,118,4
22,121,3
22,128,5
22,153,5
22,161,4
22,167,3
22,168,5
22,172,4
22,176,5
22,181,5
22,194,5
22,238,5
22,258,5
22,386,3
22,502,4
22,665,1
22,683,1
22,684,3
22,840,4
22,878,1
22,926,1
22,932,1
23,1,5
23,14,4
23,50,4
23,82,3
23,95,4
23,96,4
23,98,5
23,131,4
23,145,3
23,174,4
23,176,3
23,214,3
23,216,4
23,217,2
23,230,4
23,250,4
23,257,3
23,269,5
23,294,1
23,315,3
23,408,5
23,427,5
23,527,4
23,530,4
23,546,3
23,588,4
23,662,3
23,679,3
23,710,4
23,919,5
23,961,5
24,8,5
24,9,5
24,41,5
24,151,5
24,216,4
24,237,4
24,249,4
24,276,5
24,286,5
24,358,3
24,372,4
24,427,5
24,729,5
24,919,3
25,1,5
25,23,4
25,50,5
25,133,3
25,143,3
25,186,4
25,204,5
25,208,4
25,222,4
25,228,4
25,265,4
25,419,4
25,430,4
25,474,4
25,480,4
25,501,3
26,9,4
26,15,4
26,50,4
26,111,3
26,151,3
26,235,2
26,240,3
26,255,3
26,258,3
26,274,3
26,284,3
26,288,4
26,298,3
26,315,3
26,413,2
26,456,1
26,508,3
26,831,2
26,841,2
26,845,3
26,936,4
26,979,3
27,9,4
27,121,4
27,123,5
27,281,3
27,930,2
28,11,4
28,50,4
28,96,5
28,98,5
28,143,4
28,176,5
28,223,5
28,282,4
28,286,3
28,323,3
28,332,2
28,434,4
28,447,3
28,568,4
28,646,4
28,672,3
29,245,3
29,270,4
29,306,4
29,326,2
29,480,4
29,661,5
29,879,3
30,2,3
30,28,4
30,69,5
30,257,4
30,258,5
30,286,5
30,294,4
30,321,4
30,539,3
31,153,4
31,271,4
31,302,4
31,490,4
31,493,5
31,519,4
31,875,4
31,1021,3
32,50,4
32,111,3
32,118,3
32,222,3
32,249,4
32,259,2
32,508,4
32,1016,1
32,1023,3
33,323,4
33,328,4
33,329,4
33,751,4
33,872,3
34,288,2
34,310,4
34,324,5
34,899,5
35,322,3
35,332,4
35,333,4
35,876,2
35,881,2
36,339,5
36,748,4
36,875,3
36,1026,5
37,7,4
37,24,4
37,27,4
37,89,4
37,233,4
37,265,4
37,403,5
37,546,3
37,568,3
37,685,3
37,825,2
37,1027,3
38,69,5
38,78,5
38,79,3
38,84,5
38,112,5
38,145,1
38,153,5
38,155,5
38,218,3
38,226,1
38,234,5
38,259,3
38,318,3
38,384,5
38,393,5
38,405,5
38,450,1
38,452,5
38,508,2
38,673,5
38,717,1
38,742,5
38,940,1
38,1034,1
38,1036,4
39,307,2
39,313,4
39,315,4
39,339,3
39,347,4
40,270,3
40,272,2
40,294,4
40,310,3
40,328,3
40,345,4
40,754,4
41,1,4
41,58,3
41,96,4
41,152,4
41,180,5
41,188,4
41,196,3
41,276,2
41,414,4
41,430,5
41,486,4
42,1,5
42,70,3
42,73,4
42,77,5
42,103,3
42,131,2
42,142,4
42,181,5
42,211,4
42,274,5
42,294,4
42,318,5
42,367,2
42,380,4
42,387,3
42,404,5
42,409,3
42,410,3
42,413,1
42,443,3
42,462,2
42,521,2
42,568,4
42,582,3
42,625,3
42,627,2
42,655,3
42,658,2
42,692,4
42,720,4
42,939,4
42,999,4
42,1041,4
42,1043,2
42,1045,2
42,1047,4
42,1050,3
43,11,5
43,14,2
43,40,3
43,47,1
43,63,3
43,69,4
43,73,4
43,100,4
43,102,4
43,137,4
43,143,4
43,175,2
43,191,5
43,225,2
43,237,4
43,238,2
43,254,3
43,257,4
43,258,5
43,284,5
43,294,5
43,313,5
43,316,5
43,317,2
43,336,4
43,408,5
43,482,4
43,539,3
43,546,4
43,566,3
43,596,3
43,597,3
43,631,2
43,684,4
43,692,5
43,705,4
43,729,4
43,732,4
43,747,4
43,892,3
43,939,3
43,950,3
43,966,4
43,1047,3
43,1048,3
44,1,4
44,5,4
44,24,3
44,50,5
44,56,2
44,89,5
44,97,2
44,109,3
44,121,4
44,123,4
44,148,4
44,157,4
44,168,5
44,176,5
44,190,5
44,193,3
44,196,4
44,198,4
44,202,4
44,222,4
44,307,4
44,318,5
44,328,4
44,357,4
44,450,2
44,480,4
44,603,4
44,625,3
44,636,4
44,755,3
44,756,3
45,1,5
45,7,3
45,15,4
45,127,5
45,151,2
45,237,4
45,476,3
45,596,3
45,764,4
45,826,3
46,307,3
46,313,5
46,333,5
46,538,3
46,748,5
46,1024,5
47,292,4
47,303,4
47,306,4
47,323,2
47,327,4
48,50,4
48,56,3
48,181,5
48,191,5
48,193,2
48,195,5
48,202,4
48,209,5
48,228,3
48,427,4
48,647,4
48,650,3
48,654,5
48,656,4
49,2,1
49,4,2
49,17,2
49,42,4
49,47,5
49,49,2
49,53,4
49,68,1
49,72,2
49,91,5
49,96,1
49,98,4
49,99,4
49,123,1
49,143,3
49,182,3
49,213,3
49,238,4
49,240,3
49,258,2
49,262,5
49,287,4
49,289,4
49,312,3
49,372,4
49,406,2
49,419,4
49,420,4
49,433,5
49,476,1
49,501,3
49,508,3
49,547,5
49,581,3
49,741,4
49,820,1
49,919,5
49,995,3
49,1028,2
49,1036,2
49,1072,1
49,1079,1
49,1082,3
50,15,2
50,268,4
50,286,2
50,327,3
50,1084,5
51,144,5
51,181,5
51,210,4
51,496,4
51,679,3
52,19,5
52,22,5
52,107,4
52,126,5
52,237,4
52,250,3
52,288,3
52,318,5
52,405,4
52,762,3
52,864,3
52,1011,4
53,15,5
53,50,4
53,96,4
53,121,4
53,174,5
53,845,3
54,24,1
54,100,5
54,127,4
54,148,3
54,237,4
54,295,3
54,333,5
54,338,3
54,475,5
54,741,5
54,742,5
54,829,2
54,1012,2
55,56,4
55,79,5
55,89,5
55,273,5
55,405,1
56,51,3
56,53,3
56,71,4
56,82,4
56,88,1
56,89,4
56,90,2
56,151,4
56,154,2
56,167,3
56,168,2
56,179,3
56,183,5
56,189,4
56,191,4
56,196,2
56,202,4
56,227,3
56,228,3
56,232,4
56,233,1
56,239,4
56,258,4
56,298,4
56,368,3
56,402,5
56,405,4
56,421,4
56,435,3
56,623,3
56,738,3
56,755,3
56,761,3
56,797,4
56,820,3
56,871,2
56,930,3
56,1074,3
57,1,5
57,7,4
57,79,5
57,111,4
57,173,5
57,181,5
57,245,4
57,248,5
57,284,3
57,294,4
57,304,5
57,419,3
57,472,1
57,473,3
57,597,3
57,678,3
57,682,3
57,844,2
57,845,4
57,864,3
57,1047,4
57,1071,3
58,56,5
58,64,5
58,69,1
58,98,4
58,120,2
58,121,2
58,168,5
58,173,5
58,176,4
58,181,3
58,182,4
58,195,4
58,204,4
58,223,5
58,255,4
58,272,5
58,300,4
58,310,4
58,311,4
58,340,4
58,367,5
58,480,3
58,490,4
58,501,2
58,655,5
58,850,5
58,1048,1
58,1063,1
58,1099,2
58,1101,5
58,1103,5
59,1,2
59,10,4
59,12,5
59,14,5
59,23,5
59,28,5
59,30,5
59,33,3
59,48,5
59,50,5
59,68,2
59,70,3
59,73,4
59,82,5
59,83,4
59,96,5
59,98,5
59,118,5
59,125,3
59,127,5
59,134,5
59,136,3
59,151,5
59,170,4
59,181,5
59,193,4
59,211,5
59,220,2
59,265,4
59,273,2
59,321,4
59,369,2
59,387,3
59,418,2
59,419,2
59,428,5
59,431,4
59,458,4
59,462,5
59,472,3
59,473,3
59,477,3
59,496,4
59,501,1
59,503,4
59,508,5
59,516,4
59,517,5
59,521,5
59,526,4
59,527,5
59,529,4
59,549,4
59,564,2
59,569,4
59,583,5
59,591,4
59,595,3
59,611,3
59,644,4
59,654,4
59,663,4
59,664,4
59,684,3
59,727,2
59,732,3
59,746,5
59,760,2
59,770,4
59,871,2
59,919,4
59,929,2
59,931,2
59,963,5
59,975,4
59,1009,4
59,1120,1
60,15,4
60,23,4
60,59,5
60,70,4
60,89,5
60,95,4
60,131,4
60,162,4
60,163,4
60,168,5
60,181,4
60,197,4
60,205,4
60,207,3
60,237,4
60,275,4
60,327,4
60,378,4
60,393,4
60,411,3
60,418,3
60,435,4
60,479,5
60,482,4
60,494,4
60,501,3
60,507,4
60,508,4
60,511,4
60,517,4
60,523,4
60,524,4
60,525,5
60,528,4
60,601,4
60,603,5
60,613,4
60,660,4
60,729,4
60,799,4
60,1121,3
60,1125,4
61,269,3
61,301,1
61,323,3
61,328,5
61,333,3
62,8,5
62,9,4
62,24,4
62,44,3
62,47,4
62,65,4
62,97,2
62,100,4
62,117,4
62,118,2
62,121,4
62,125,4
62,127,4
62,128,2
62,138,1
62,144,3
62,159,3
62,180,4
62,181,4
62,183,4
62,190,5
62,210,4
62,222,5
62,227,1
62,229,3
62,232,3
62,237,3
62,241,1
62,250,5
62,270,2
62,275,4
62,294,1
62,357,4
62,365,2
62,401,3
62,431,2
62,448,2
62,464,4
62,475,4
62,508,4
62,652,4
62,715,2
62,742,2
62,924,1
62,1074,4
62,1107,1
62,1118,3
63,1,3
63,20,3
63,50,4
63,111,3
63,121,1
63,150,4
63,181,3
63,255,4
63,258,3
63,268,3
63,283,4
63,300,4
63,325,2
63,508,4
63,676,3
63,678,2
63,762,3
63,1011,1
63,1067,3
64,9,4
64,28,4
64,58,3
64,69,4
64,93,2
64,96,4
64,100,4
64,111,4
64,172,4
64,175,5
64,176,4
64,184,4
64,195,5
64,203,4
64,215,5
64,231,3
64,238,4
64,240,1
64,241,3
64,258,3
64,288,4
64,318,4
64,385,4
64,389,4
64,403,4
64,420,3
64,425,4
64,433,2
64,476,1
64,496,5
64,527,4
64,566,3
64,588,4
64,655,4
64,693,3
64,746,5
64,778,5
64,959,4
64,969,3
64,1141,5
65,50,5
65,65,3
65,70,1
65,88,4
65,98,4
65,125,4
65,135,4
65,191,4
65,393,4
65,427,5
65,514,4
65,582,3
65,651,4
65,735,4
65,736,4
65,1129,4
66,117,3
66,127,4
66,181,5
66,258,4
66,282,3
66,284,3
66,288,4
66,298,4
67,117,5
67,151,4
67,235,3
67,412,1
67,472,4
67,1047,3
68,25,4
68,117,4
68,118,2
68,405,3
68,458,1
68,471,3
68,1028,4
69,48,5
69,56,5
69,117,4
69,124,4
69,129,3
69,237,3
69,245,1
69,273,3
69,282,3
69,302,4
69,427,3
69,742,3
69,879,1
70,24,4
70,69,4
70,82,4
70,91,3
70,95,4
70,99,4
70,101,3
70,172,5
70,174,5
70,181,4
70,211,3
70,217,4
70,225,3
70,231,3
70,393,4
70,403,4
70,404,4
70,408,4
70,418,3
70,423,5
70,483,5
70,559,3
70,655,4
70,684,3
70,762,3
70,1065,4
70,1146,3
71,52,4
71,56,5
71,135,4
71,151,1
71,153,4
71,175,4
71,257,5
71,286,4
72,12,5
72,25,5
72,28,4
72,54,3
72,56,5
72,79,4
72,87,4
72,96,5
72,121,3
72,177,4
72,187,4
72,194,4
72,196,4
72,198,5
72,204,4
72,233,4
72,318,5
72,356,4
72,471,4
72,484,4
72,525,4
72,527,4
72,568,4
72,644,4
72,649,4
72,708,4
72,770,4
72,792,3
73,56,4
73,127,5
73,135,5
73,171,5
73,179,5
73,246,3
73,268,3
73,286,4
73,474,5
73,479,5
73,480,4
73,507,3
73,518,5
73,588,2
74,13,4
74,15,4
74,100,4
74,121,4
74,328,4
74,351,3
74,358,2
74,539,3
75,114,4
75,117,4
75,118,3
75,190,5
75,273,5
75,294,3
75,304,2
75,405,4
75,410,5
75,508,4
75,546,3
75,678,3
75,696,4
75,824,1
75,831,3
75,988,2
76,6,5
76,56,5
76,92,4
76,100,5
76,137,5
76,172,5
76,175,4
76,192,5
76,286,5
76,324,4
76,333,3
76,517,5
76,582,3
76,628,2
76,806,4
76,919,3
76,1158,4
77,15,2
77,31,3
77,52,5
77,69,3
77,96,3
77,98,4
77,133,2
77,172,3
77,174,5
77,199,5
77,222,4
77,228,3
77,276,2
77,511,2
77,527,4
78,25,3
78,237,5
78,257,4
78,289,4
78,301,5
79,1,4
79,50,4
79,100,5
79,246,5
79,262,5
79,288,3
79,303,4
79,319,4
79,325,5
79,937,2
79,1022,5
80,50,3
80,79,4
80,303,4
80,466,5
80,531,4
80,886,4
81,1,4
81,3,4
81,124,3
81,151,2
81,186,5
81,222,2
81,284,3
81,318,5
81,476,2
81,756,1
81,926,3
81,1028,1
82,15,3
82,28,3
82,50,5
82,69,4
82,70,4
82,79,3
82,109,1
82,121,4
82,174,5
82,181,4
82,197,4
82,202,4
82,211,4
82,218,3
82,220,2
82,228,3
82,274,3
82,357,4
82,424,1
82,432,4
82,435,5
82,456,1
82,458,1
82,508,2
82,520,3
82,582,4
82,640,3
82,657,4
82,660,5
82,740,2
82,770,4
82,820,3
82,946,2
82,1163,2
83,4,2
83,15,4
83,28,4
83,35,1
83,69,4
83,77,4
83,78,2
83,106,4
83,122,1
83,125,5
83,151,3
83,191,4
83,235,1
83,240,1
83,322,3
83,391,2
83,406,2
83,412,1
83,452,3
83,527,4
83,597,2
83,631,2
83,663,5
83,751,3
83,756,4
83,781,4
83,795,3
83,977,3
83,1028,4
83,1049,3
83,1101,2
84,4,3
84,7,4
84,70,5
84,95,4
84,111,4
84,117,4
84,121,4
84,245,4
84,282,4
84,291,3
84,385,4
84,405,3
84,879,4
84,1033,4
85,9,4
85,25,2
85,27,4
85,42,3
85,65,3
85,69,4
85,97,2
85,99,5
85,141,3
85,160,3
85,170,4
85,181,4
85,196,4
85,222,2
85,228,3
85,234,4
85,238,2
85,268,4
85,275,3
85,281,3
85,318,4
85,327,3
85,357,4
85,389,3
85,412,3
85,419,5
85,423,4
85,451,4
85,462,4
85,464,5
85,465,4
85,474,5
85,478,4
85,479,4
85,480,4
85,499,4
85,507,4
85,526,4
85,528,4
85,568,3
85,589,3
85,629,3
85,641,4
85,663,5
85,690,2
85,708,4
85,735,3
85,792,4
85,842,3
85,923,4
85,1018,4
85,1065,3
85,1113,2
85,1121,3
85,1166,4
85,1170,3
85,1172,4
85,1173,4
86,270,5
86,286,3
86,304,3
86,328,2
86,888,4
87,2,4
87,7,4
87,72,3
87,79,5
87,82,5
87,88,5
87,89,4
87,96,5
87,154,4
87,161,5
87,181,5
87,186,5
87,199,5
87,208,5
87,235,3
87,239,4
87,281,4
87,318,4
87,367,4
87,405,4
87,409,3
87,410,4
87,414,3
87,449,3
87,477,3
87,510,5
87,519,4
87,575,3
87,577,4
87,629,4
87,648,5
87,715,3
87,775,2
87,781,5
87,796,4
87,804,3
87,996,3
87,1028,4
87,1079,2
87,1178,3
87,1180,3
87,1183,3
87,1189,5
88,300,3
88,302,3
88,313,3
88,319,3
88,326,5
89,49,4
89,50,5
89,66,3
89,88,4
89,117,5
89,127,5
89,137,1
89,150,5
89,197,5
89,213,4
89,321,4
89,405,3
89,724,4
89,739,2
89,815,4
89,936,5
90,6,4
90,14,5
90,20,4
90,23,5
90,30,5
90,33,4
90,60,4
90,64,4
90,69,1
90,83,5
90,98,5
90,100,5
90,117,3
90,136,5
90,141,5
90,151,2
90,179,5
90,190,5
90,197,5
90,202,3
90,213,5
90,218,5
90,242,4
90,272,5
90,276,4
90,286,5
90,301,4
90,302,5
90,382,5
90,385,4
90,425,4
90,427,5
90,443,4
90,447,5
90,454,2
90,462,5
90,480,5
90,493,5
90,497,5
90,507,5
90,509,5
90,512,4
90,514,3
90,516,5
90,527,5
90,610,5
90,618,5
90,650,5
90,676,2
90,684,3
90,699,4
90,903,4
90,905,4
90,923,5
90,954,4
90,1045,2
90,1134,3
90,1193,4
90,1204,4
90,1205,3
91,22,5
91,161,3
91,174,5
91,313,4
91,323,2
91,333,5
91,343,4
91,357,5
91,389,2
91,423,5
91,495,4
91,504,3
91,507,4
91,529,4
91,601,4
91,603,5
91,735,4
91,748,2
91,1126,1
91,1192,4
92,1,4
92,15,3
92,28,3
92,38,3
92,39,3
92,42,4
92,56,5
92,63,3
92,64,4
92,66,3
92,68,3
92,78,3
92,82,2
92,87,3
92,92,4
92,93,4
92,106,3
92,108,2
92,109,3
92,118,2
92,145,2
92,155,2
92,160,4
92,168,4
92,171,4
92,173,3
92,182,4
92,191,4
92,198,5
92,217,3
92,222,4
92,229,3
92,230,3
92,246,4
92,248,4
92,257,2
92,278,3
92,288,3
92,291,4
92,295,2
92,313,5
92,356,3
92,385,4
92,401,3
92,402,3
92,403,4
92,411,4
92,418,3
92,471,4
92,501,2
92,518,5
92,552,3
92,583,3
92,595,3
92,660,4
92,672,3
92,679,4
92,712,3
92,731,4
92,747,4
92,771,1
92,783,3
92,789,5
92,794,3
92,846,3
92,928,3
92,934,2
92,961,4
92,984,2
92,1011,3
92,1028,2
92,1033,2
92,1037,2
92,1046,3
92,1095,2
92,1157,2
92,1207,3
92,1210,1
93,14,4
93,15,5
93,125,1
93,276,2
94,4,4
94,11,5
94,23,5
94,25,3
94,32,5
94,33,3
94,34,1
94,50,5
94,51,3
94,53,4
94,64,5
94,69,3
94,82,4
94,89,3
94,92,4
94,94,2
94,97,4
94,99,3
94,125,1
94,132,4
94,153,5
94,160,4
94,173,4
94,181,4
94,193,5
94,210,4
94,215,4
94,222,3
94,241,4
94,250,4
94,274,4
94,282,3
94,286,4
94,293,4
94,318,5
94,343,4
94,346,4
94,347,5
94,357,5
94,367,4
94,372,4
94,392,3
94,443,4
94,465,5
94,484,5
94,506,5
94,546,3
94,569,1
94,581,4
94,586,1
94,589,5
94,624,2
94,646,5
94,670,3
94,673,3
94,692,4
94,716,3
94,720,1
94,727,5
94,783,2
94,806,4
94,809,2
94,829,2
94,864,2
94,921,5
94,928,3
94,930,2
94,942,4
94,961,4
94,1012,4
94,1014,4
94,1045,4
94,1058,4
94,1065,4
94,1101,3
94,1118,4
94,1209,2
94,1210,3
94,1219,4
94,1223,4
95,1,5
95,8,5
95,26,3
95,50,5
95,65,4
95,72,2
95,78,3
95,83,5
95,90,2
95,96,4
95,97,4
95,99,4
95,101,1
95,128,3
95,142,4
95,177,3
95,180,3
95,186,5
95,191,5
95,204,5
95,208,4
95,211,3
95,216,5
95,219,4
95,226,4
95,228,4
95,229,3
95,234,2
95,239,3
95,385,4
95,404,5
95,419,4
95,432,3
95,465,3
95,472,5
95,483,3
95,485,5
95,506,3
95,510,4
95,554,3
95,588,3
95,591,5
95,596,2
95,597,3
95,622,4
95,625,4
95,631,4
95,657,5
95,699,2
95,712,2
95,716,3
95,728,3
95,768,1
95,878,1
95,1133,3
95,1231,1
96,23,5
96,64,5
96,89,5
96,156,4
96,185,5
96,265,5
96,445,4
96,484,5
96,486,3
96,514,4
96,525,2
96,1232,5
97,1,4
97,69,5
97,79,5
97,82,4
97,83,1
97,97,5
97,168,4
97,169,5
97,189,4
97,197,3
97,205,2
97,428,4
97,670,5
98,25,5
98,152,3
98,163,3
98,517,5
98,745,3
98,988,1
99,25,3
99,50,5
99,64,5
99,100,5
99,107,3
99,125,4
99,168,5
99,196,4
99,201,3
99,203,4
99,275,1
99,312,2
99,313,5
99,326,3
99,403,4
99,405,4
99,475,5
99,546,4
99,651,5
99,676,4
99,678,2
99,685,3
99,751,4
99,815,2
99,895,3
99,978,3
99,1048,4
99,1132,4
100,271,3
100,313,5
100,326,3
100,333,3
100,340,3
100,348,3
100,354,2
100,355,4
100,691,4
100,886,3
100,1236,3
100,1238,2
101,121,4
101,151,3
101,222,3
101,237,5
101,252,3
101,278,2
101,281,2
101,369,2
101,595,2
101,820,3
101,829,3
101,841,2
101,1009,2
101,1034,2
102,38,2
102,83,3
102,91,3
102,102,3
102,174,4
102,176,3
102,186,4
102,187,3
102,188,2
102,200,3
102,210,3
102,222,3
102,227,4
102,228,4
102,229,3
102,230,2
102,235,3
102,245,3
102,260,2
102,288,2
102,294,2
102,300,3
102,301,3
102,302,3
102,307,4
102,313,3
102,316,3
102,326,3
102,350,3
102,363,2
102,396,2
102,405,2
102,448,3
102,501,2
102,510,4
102,546,3
102,566,2
102,597,3
102,652,2
102,655,3
102,760,1
102,809,3
102,831,2
102,1228,1
103,69,3
103,98,3
103,117,4
103,126,5
103,222,3
103,294,4
104,13,3
104,124,2
104,130,1
104,150,5
104,248,2
104,249,3
