22,1476,3
22,1479,2
22,1485,1
22,1606,3
22,1608,1
22,1676,4
22,1754,3
22,1917,1
22,2003,3
22,2004,3
22,2100,2
22,2108,3
22,2122,3
22,2174,4
22,2273,1
22,2338,1
22,2371,3
22,2374,3
22,2423,3
22,2490,3
22,2502,3
22,2616,1
22,2628,2
22,2671,2
22,2699,1
22,2716,4
22,2792,3
22,2826,3
22,2918,4
22,3020,3
22,3033,4
22,3174,4
22,3176,2
22,3388,2
22,3917,4
23,39,4
23,111,3
23,198,4
23,296,5
23,327,2
23,480,5
23,556,2
23,593,4
23,610,5
23,671,3
23,674,4
23,748,3
23,951,3
23,1073,5
23,1200,3
23,1213,3
23,1240,5
23,1243,3
23,1267,4
23,1376,4
23,1407,2
23,1645,3
23,1653,3
23,1805,3
23,1845,3
23,1953,4
23,1994,4
23,2009,4
23,2105,2
23,2117,2
23,2118,3
23,2149,3
23,2288,3
23,2511,3
23,2529,3
23,2542,4
23,2553,3
23,2571,3
23,2641,3
23,2761,3
23,2808,3
23,2901,5
23,2912,3
23,2916,5
23,3000,4
23,3052,5
23,3101,2
23,3108,4
23,3256,3
23,3266,1
23,3396,3
23,3471,5
23,3474,3
23,3489,2
23,3503,3
23,3505,4
23,3527,4
23,3618,3
23,3702,1
23,3740,5
23,3770,5
24,110,4
24,175,4
24,372,1
24,380,3
24,585,4
24,592,4
24,912,5
24,1073,5
24,1090,4
24,1198,5
24,1213,5
24,1259,4
24,1296,5
24,1307,5
24,1358,5
24,1777,4
24,1958,5
24,1965,3
24,2132,5
24,2396,4
24,2406,4
24,2407,4
24,2640,4
24,2683,4
24,2795,4
24,3129,4
24,3175,4
24,3608,3
25,150,4
25,329,2
25,473,3
25,780,4
25,1198,5
25,1270,5
25,1356,5
25,1371,2
25,1374,5
25,1376,5
25,1882,1
25,1917,4
25,2028,5
25,2541,4
25,3156,5
25,3717,4
25,3753,5
26,38,2
26,48,3
26,64,2
26,104,2
26,160,3
26,207,5
26,231,1
26,278,3
26,318,4
26,337,1
26,339,3
26,364,3
26,416,3
26,432,2
26,466,2
26,487,2
26,517,3
26,540,3
26,595,3
26,605,4
26,609,3
26,673,2
26,765,3
26,804,4
26,1003,2
26,1079,2
26,1100,2
26,1126,1
26,1186,3
26,1196,2
26,1246,3
26,1247,3
26,1307,4
26,1347,2
26,1381,2
26,1390,2
26,1422,3
26,1461,2
26,1541,3
26,1556,2
26,1597,2
26,1608,4
26,1625,3
26,1640,4
26,1644,3
26,1689,2
26,1704,5
26,1810,3
26,1957,3
26,1961,4
26,1994,2
26,1997,3
26,2004,1
26,2012,2
26,2053,1
26,2059,1
26,2100,3
26,2109,3
26,2145,3
26,2259,3
26,2302,3
26,2316,4
26,2406,3
26,2424,3
26,2473,3
26,2528,5
26,2759,2
26,2875,3
26,3039,3
26,3082,4
26,3194,5
26,3252,2
26,3255,3
26,3269,3
26,3274,3
26,3506,4
26,3584,4
26,3591,3
26,3684,3
26,3835,3
27,528,2
27,541,5
27,905,5
27,908,5
27,910,5
27,971,5
27,1207,5
27,1250,5
27,1267,5
27,2003,2
27,2005,1
27,2987,2
27,3030,5
27,3037,4
28,1,3
28,39,4
28,47,2
28,50,5
28,266,2
28,334,4
28,480,3
28,901,3
28,930,5
28,1097,3
28,1136,4
28,1196,5
28,1285,5
28,1537,4
28,1660,4
28,1968,5
28,1997,4
28,2020,4
28,2396,5
28,2599,4
28,3101,2
28,3671,4
29,21,2
29,589,4
29,1085,4
29,1129,3
29,1135,3
29,1210,2
29,1242,2
29,1252,3
29,1374,3
29,1387,5
29,1953,3
29,2403,4
29,2617,3
29,2660,3
29,2948,2
29,2991,4
29,3062,4
29,3370,3
29,3418,2
29,3527,5
29,3702,5
29,3793,1
30,296,3
30,527,5
30,1216,4
30,2028,4
30,2442,3
30,2762,4
30,2966,2
30,3105,3
30,3911,2
31,898,4
31,910,5
31,934,3
31,946,3
31,955,5
31,1281,3
31,1307,5
31,1663,4
31,1777,3
31,2001,5
31,2080,5
31,2111,3
31,2245,4
31,2300,5
31,2792,3
31,2874,3
31,3012,2
31,3040,3
31,3088,5
31,3200,3
31,3210,3
31,3675,4
31,3740,3
31,3836,3
32,28,3
32,50,3
32,247,4
32,266,4
32,457,3
32,1088,4
32,1249,3
32,2028,3
32,2571,3
32,2858,4
33,223,1
33,316,2
33,349,5
33,555,4
33,590,2
33,733,2
33,858,5
33,910,2
33,916,3
33,926,3
33,969,4
33,1035,5
33,1084,4
33,1085,3
33,1092,4
33,1096,4
33,1097,4
33,1136,4
33,1152,3
33,1175,2
33,1183,2
33,1189,5
33,1198,5
33,1200,4
33,1219,5
33,1222,4
33,1246,5
33,1265,3
33,1270,4
33,1272,4
33,1295,2
33,1339,5
33,1340,4
33,1348,3
33,1464,3
33,1517,4
33,1682,2
33,1834,4
33,1955,5
33,2000,5
33,2001,4
33,2159,4
33,2176,3
33,2268,5
33,2272,2
33,2278,3
33,2344,3
33,2346,3
33,2396,2
33,2455,4
33,2633,4
33,2648,4
33,2649,4
33,2662,4
33,2664,5
33,2728,2
33,2739,2
33,2817,2
33,2918,3
33,2959,3
33,2997,3
33,3072,5
33,3105,4
33,3111,3
33,3147,5
33,3169,3
33,3186,3
33,3253,3
33,3271,4
33,3418,4
33,3461,3
33,3471,4
33,3494,2
33,3498,5
33,3587,3
33,3727,3
33,3733,3
33,3868,3
33,3935,2
34,7,3
34,34,5
34,236,1
34,597,5
34,1100,4
34,1259,5
34,1307,5
34,1350,2
34,1381,1
34,1393,5
34,1680,5
34,1721,4
34,1735,4
34,2001,5
34,2011,3
34,2081,4
34,2109,4
34,2160,2
34,2174,4
34,2261,5
34,2324,5
34,2369,2
34,2378,3
34,2406,4
34,2469,2
34,2471,2
34,2485,5
34,2558,3
34,2795,5
34,2804,5
34,3033,5
34,3087,4
34,3591,4
35,123,4
35,318,3
35,800,4
35,899,4
35,904,4
35,908,4
35,910,4
35,911,4
35,914,3
35,1103,5
35,1148,4
35,1197,5
35,1198,4
35,1247,5
35,1269,4
35,1288,4
35,1300,4
35,1358,5
35,1835,4
35,2312,4
35,2336,3
35,2352,3
35,2396,5
35,2671,3
35,2731,5
35,2858,5
35,2919,3
35,2921,3
35,2932,5
35,2969,4
35,3030,4
35,3060,4
35,3068,3
35,3099,3
35,3359,4
35,3408,3
35,3508,3
35,3681,4
35,3831,3
35,3871,5
36,6,5
36,11,4
36,47,5
36,247,4
36,296,5
36,349,4
36,356,5
36,441,3
36,457,5
36,541,5
36,551,4
36,556,5
36,588,4
36,589,5
36,593,5
36,788,4
36,1036,4
36,1080,3
36,1127,4
36,1135,4
36,1136,4
36,1147,4
36,1197,4
36,1240,4
36,1250,5
36,1276,5
36,1278,5
36,1297,3
36,1358,5
36,1396,5
36,1408,5
36,1485,4
36,1544,3
36,1580,4
36,1584,4
36,1616,3
36,1653,5
36,1663,4
36,1674,4
36,1701,4
36,1920,2
36,1963,5
36,2000,4
36,2012,3
36,2064,5
36,2105,3
36,2269,5
36,2294,5
36,2334,5
36,2407,3
36,2469,4
36,2541,5
36,2599,4
36,2628,3
36,2687,5
36,2706,5
36,2763,4
36,2791,5
36,2858,4
36,2916,4
36,3052,4
36,3081,4
36,3176,5
36,3256,4
36,3424,5
36,3441,3
36,3504,5
36,3505,5
36,3639,4
36,3785,5
36,3793,4
37,47,1
37,356,4
37,497,5
37,648,4
37,788,1
37,912,4
37,1088,5
37,1247,5
37,1380,5
37,1947,5
37,3081,1
38,64,2
38,141,3
38,361,3
38,377,4
38,539,4
38,588,4
38,1088,4
38,1593,2
38,1704,5
38,1721,4
38,1777,4
38,2145,4
38,2324,5
38,2431,4
38,2432,3
38,2506,4
38,2677,4
38,2805,3
38,3408,4
38,3948,4
39,223,5
39,1060,5
39,2355,4
39,2395,5
39,2706,2
39,2762,3
39,2763,4
39,2826,2
39,2858,5
39,2906,2
39,3176,3
39,3300,2
39,3793,4
40,258,1
40,421,2
40,466,4
40,688,3
40,736,4
40,969,5
40,1127,4
40,1196,4
40,1204,5
40,1208,4
40,1210,3
40,1262,5
40,1272,5
40,1287,5
40,1376,4
40,2094,2
40,2161,4
40,2430,5
40,2941,3
40,3412,3
41,110,2
41,260,5
41,531,4
41,1196,5
41,2338,1
42,66,2
42,172,4
42,185,3
42,318,4
42,356,5
42,648,4
42,788,4
42,969,4
42,1077,3
42,1124,3
42,1198,5
42,1201,4
42,1288,4
42,1301,4
42,1591,2
42,1779,3
42,1924,1
42,2012,4
42,2021,4
42,2058,3
42,2064,3
42,2115,3
42,2174,4
42,2273,4
42,2393,4
42,2407,4
42,2408,3
42,2527,5
42,2528,3
42,2640,4
42,2641,4
42,2642,3
42,2797,3
42,2948,4
42,2968,3
42,2989,3
42,3070,3
42,3175,5
42,3269,3
42,3354,3
42,3361,3
42,3448,3
42,3740,4
42,3745,4
42,3758,4
42,3793,4
42,3807,4
43,830,4
43,1197,5
43,2394,5
43,2762,5
43,3114,5
44,1,5
44,2,4
44,349,3
44,380,3
44,587,2
44,593,5
44,596,5
44,780,4
44,904,4
44,1193,4
44,1197,5
44,1210,5
44,1291,5
44,1345,1
44,1527,3
44,1748,3
44,1983,1
44,2018,5
44,2043,3
44,2077,5
44,2115,2
44,2133,3
44,2167,4
44,2459,1
44,2460,1
44,2550,2
44,2628,4
44,2872,2
44,2875,2
44,2987,5
44,3108,3
44,3396,5
44,3612,5
44,3751,5
44,3771,3
44,3798,2
44,3821,3
44,3927,5
44,3928,4
45,25,4
45,235,3
45,371,4
45,440,5
45,469,1
45,489,3
45,566,2
45,708,4
45,902,4
45,905,4
45,910,5
45,920,4
45,933,3
45,1018,3
45,1235,4
45,1247,3
45,1390,3
45,1414,2
45,1537,3
45,1541,3
45,1580,4
45,1600,1
45,1784,4
45,1821,5
45,1914,1
45,1966,2
45,2109,2
45,2124,3
45,2144,3
45,2174,3
45,2247,2
45,2248,4
45,2302,3
45,2356,3
45,2385,2
45,2396,3
45,2415,1
45,2426,4
45,2581,1
45,2671,5
45,2700,1
45,2716,5
45,2918,3
45,2941,4
45,3004,1
45,3037,3
45,3061,2
45,3088,5
45,3097,2
45,3114,4
45,3244,4
45,3341,4
45,3436,2
45,3462,3
45,3528,3
45,3543,2
45,3699,4
45,3705,2
45,3812,4
45,3874,3
46,1971,5
46,1973,5
46,1982,5
46,1984,5
46,1986,5
46,2107,5
46,2523,1
46,2628,1
46,3361,1
47,58,3
47,249,4
47,593,2
47,1221,4
47,2406,3
48,2,3
48,6,4
48,21,3
48,36,3
48,48,3
48,104,3
48,107,3
48,150,4
48,151,3
48,158,2
48,266,4
48,267,2
48,316,4
48,346,3
48,372,3
48,410,2
48,440,3
48,442,3
48,453,3
48,457,4
48,474,3
48,480,5
48,500,3
48,513,3
48,533,3
48,539,3
48,542,3
48,589,4
48,593,4
48,596,4
48,648,3
48,783,3
48,802,3
48,879,2
48,991,3
48,1073,3
48,1097,4
48,1104,4
48,1196,5
48,1204,4
48,1205,3
48,1207,4
48,1208,3
48,1219,4
48,1247,4
48,1256,3
48,1282,2
48,1370,3
48,1375,3
48,1391,2
48,1422,3
48,1459,3
48,1562,2
48,1580,4
48,1597,3
48,1616,3
48,1617,4
48,1619,4
48,1721,4
48,1762,3
48,1784,3
48,1876,3
48,1892,3
48,1907,4
48,1909,5
48,1920,2
48,1945,4
48,1968,4
48,2004,3
48,2023,3
48,2042,2
48,2058,3
48,2059,3
48,2096,3
48,2100,3
48,2105,4
48,2124,3
48,2144,3
48,2268,3
48,2278,4
48,2291,3
48,2297,3
48,2335,3
48,2414,2
48,2424,4
48,2530,3
48,2699,2
48,2701,1
48,2791,4
48,2815,2
48,2860,2
48,2946,5
48,2953,2
48,2965,2
48,3051,3
48,3082,3
48,3099,3
48,3107,4
48,3213,4
48,3243,2
48,3260,3
48,3269,3
48,3354,1
48,3363,5
48,3388,2
48,3397,3
48,3398,3
48,3439,2
48,3476,2
48,3477,3
48,3499,3
48,3608,2
48,3624,3
48,3629,4
48,3671,3
48,3681,3
48,3688,1
48,3699,3
48,3869,3
48,3948,3
49,1,5
49,21,3
49,349,3
49,364,4
49,480,5
49,494,4
49,780,2
49,783,4
49,858,5
49,1215,2
49,1242,4
49,1252,5
49,1267,5
49,1356,4
49,1408,4
49,1584,4
49,2571,3
49,2692,4
49,2700,3
49,3114,4
49,3267,3
49,3703,4
50,480,3
50,1600,3
50,2135,3
50,2160,4
50,2312,4
50,2858,5
50,3155,4
50,3390,1
50,3409,3
51,11,3
51,39,4
51,1337,4
51,1895,5
51,1923,4
51,3159,5
51,3286,3
51,3409,5
52,21,3
52,93,1
52,376,3
52,511,5
52,517,4
52,589,5
52,733,5
52,1370,3
52,1589,2
52,1918,3
52,2126,4
52,2628,2
52,2699,3
52,3252,4
52,3821,3
52,3916,5
53,55,3
53,81,4
53,148,5
53,160,3
53,177,4
53,190,5
53,222,5
53,235,5
53,265,4
53,293,5
53,302,5
53,326,5
53,327,2
53,341,5
53,365,3
53,372,2
53,431,4
53,435,3
53,480,4
53,492,4
53,515,5
53,541,5
53,551,5
53,581,5
53,653,3
53,674,5
53,736,4
53,780,3
53,783,3
53,832,5
53,880,3
53,904,5
53,950,5
53,1029,5
53,1032,5
53,1035,5
53,1046,5
53,1060,5
53,1092,4
53,1093,3
53,1103,5
53,1173,3
53,1175,5
53,1179,5
53,1186,5
53,1193,5
53,1207,5
53,1208,5
53,1213,5
53,1240,5
53,1242,5
53,1258,5
53,1270,4
53,1272,5
53,1295,5
53,1299,5
53,1320,4
53,1321,5
53,1334,4
53,1371,4
53,1387,5
53,1391,5
53,1393,5
53,1396,4
53,1408,5
53,1499,2
53,1590,3
53,1608,5
53,1610,5
53,1611,5
53,1620,4
53,1625,5
53,1645,3
53,1676,2
53,1680,5
53,1688,3
53,1690,4
53,1704,5
53,1711,4
53,1754,5
53,1831,2
53,1950,5
53,2005,5
53,2034,3
53,2093,3
53,2118,5
53,2120,3
53,2143,5
53,2167,4
53,2248,5
53,2288,5
53,2311,5
53,2315,3
53,2363,5
53,2407,4
53,2450,4
53,2459,5
53,2467,5
53,2628,4
53,2641,3
53,2657,4
53,2662,5
53,2668,1
53,2683,5
53,2706,5
53,2710,5
53,2717,3
53,2781,3
53,2840,3
53,2901,4
53,2959,5
53,2987,5
53,3018,4
53,3067,5
53,3078,5
53,3098,4
53,3153,5
53,3175,5
53,3198,5
53,3249,5
53,3260,5
53,3261,3
53,3264,4
53,3270,4
53,3285,4
53,3342,5
53,3393,4
53,3437,1
53,3526,5
53,3605,4
53,3676,4
53,3697,2
53,3698,4
53,3701,4
53,3703,5
53,3764,3
53,3919,1
54,1230,5
54,1304,4
54,1394,4
54,1948,3
54,3114,2
54,3362,3
54,3422,3
54,3507,5
55,150,4
55,318,5
55,356,5
55,593,4
55,2687,4
56,50,5
56,151,5
56,318,4
56,527,5
56,902,3
56,1635,5
56,1729,3
56,2289,4
56,2329,5
56,2359,5
56,2427,5
56,2571,3
56,3019,4
56,3948,4
57,47,4
57,70,3
57,661,4
57,891,1
57,1221,4
57,1274,4
57,1894,1
57,2033,4
57,2395,5
57,3300,1
57,3753,3
57,3799,1
57,3821,1
58,34,4
58,39,4
58,66,1
58,95,2
58,160,2
58,162,5
58,163,5
58,293,5
58,318,5
58,356,5
58,377,4
58,471,4
58,562,4
58,610,5
58,750,5
58,880,2
58,908,5
58,919,5
58,920,5
58,1019,3
58,1089,5
58,1101,4
58,1125,4
58,1186,4
58,1193,5
58,1210,5
58,1230,3
58,1333,5
58,1373,2
58,1374,5
58,1376,2
58,1377,4
58,1396,4
58,1411,5
58,1584,3
58,1603,2
58,1663,5
58,1676,5
58,1682,4
58,1694,4
58,1779,3
58,1883,3
58,1960,5
58,1997,4
58,2025,4
58,2028,5
58,2054,4
58,2089,3
58,2174,5
58,2176,4
58,2300,4
58,2324,5
58,2329,5
58,2365,4
58,2366,4
58,2407,4
58,2450,3
58,2455,5
58,2528,4
58,2571,5
58,2643,1
58,2657,4
58,2744,4
58,2808,1
58,2826,5
58,2867,4
58,2871,3
58,2891,5
58,2944,4
58,2948,4
58,2959,5
58,2985,5
58,2997,5
58,3060,4
58,3088,3
58,3160,5
58,3246,4
58,3328,5
58,3451,5
58,3499,3
58,3552,5
58,3664,1
58,3671,5
58,3697,3
58,3698,2
58,3755,5
58,3826,3
58,3927,4
59,32,3
59,224,3
59,260,3
59,377,4
59,497,4
59,615,4
59,899,4
59,900,4
59,902,4
59,914,5
59,919,5
59,943,3
59,950,3
59,955,4
59,965,3
59,1094,4
59,1183,4
59,1207,3
59,1212,4
59,1233,4
59,1246,3
59,1249,3
59,1254,3
59,1265,3
59,1267,3
59,1304,4
59,1357,3
59,2080,3
59,2243,3
59,2291,3
59,2369,4
59,2571,3
59,2644,3
59,2670,5
59,2686,4
59,2716,3
59,2858,3
59,2966,4
59,3095,3
59,3334,4
59,3655,3
59,3684,3
59,3816,5
60,235,1
60,648,1
60,1042,3
60,1372,2
60,1422,4
60,1500,5
60,1617,3
60,2023,4
60,2045,5
60,2046,5
60,2302,3
60,3044,3
60,3269,3
60,3386,4
61,786,3
61,2643,1
61,3190,1
61,3617,3
61,3744,2
61,3752,2
61,3753,4
61,3948,4
62,16,4
62,29,3
62,110,3
62,172,4
62,222,3
62,230,4
62,279,5
62,360,2
62,377,3
62,431,4
62,454,3
62,465,5
62,508,2
62,521,4
62,594,4
62,596,5
62,597,1
62,630,4
62,708,4
62,780,3
62,782,2
62,830,3
62,858,5
62,906,4
62,915,3
62,920,4
62,1090,5
62,1095,4
62,1104,5
62,1193,4
62,1196,3
62,1203,4
62,1208,3
62,1209,4
62,1210,3
62,1214,2
62,1219,4
62,1220,3
62,1246,5
62,1254,5
62,1266,4
62,1283,4
62,1292,3
62,1303,3
62,1344,4
62,1345,3
62,1366,2
62,1376,3
62,1414,4
62,1432,3
62,1477,3
62,1541,2
62,1617,3
62,1629,3
62,1674,4
62,1678,5
62,1727,4
62,1735,2
62,1888,2
62,1955,3
62,1964,4
62,2001,3
62,2003,3
62,2009,3
62,2011,3
62,2065,3
62,2069,5
62,2079,4
62,2177,3
62,2278,3
62,2300,5
62,2369,2
62,2406,4
62,2457,3
62,2527,4
62,2664,4
62,2729,4
62,2747,3
62,3033,2
62,3037,3
62,3101,4
62,3103,3
62,3176,4
62,3197,4
62,3247,3
62,3350,5
62,3365,4
62,3435,4
62,3448,3
62,3499,3
62,3501,3
62,3528,3
62,3552,2
62,3557,3
62,3613,4
62,3684,4
62,3704,3
62,3729,4
62,3735,4
62,3740,3
63,1094,5
63,1407,5
63,1673,5
63,1682,5
63,2395,5
63,2555,1
63,2606,2
63,2678,3
63,2683,2
63,2688,2
63,2693,2
63,2699,3
63,2700,5
63,2710,3
63,2761,5
63,2907,3
63,3007,5
63,3081,3
63,3174,4
63,3273,3
64,524,3
64,1215,5
64,1407,4
64,2700,5
64,2723,4
64,2858,5
65,454,4
65,500,5
65,524,5
65,587,5
65,608,3
65,648,5
65,733,5
65,969,5
65,1090,4
65,1094,3
65,1100,3
65,1246,5
65,1270,5
65,1374,5
65,1387,4
65,1562,4
65,2406,4
65,2422,3
65,2431,5
65,2450,2
65,2471,4
65,2991,4
65,3107,5
65,3448,4
65,3702,4
66,818,3
66,1090,4
66,1272,5
66,2028,5
66,2135,3
66,2858,5
67,25,4
67,277,4
67,902,5
67,1185,5
67,1207,5
67,1704,4
67,1939,5
67,1955,4
67,2160,4
67,2791,3
67,3359,5
67,3467,4
67,3685,4
68,17,3
68,223,4
68,1307,4
68,1500,4
68,1639,4
68,1947,5
68,2064,5
68,2078,4
68,2396,5
68,2804,2
68,2858,5
68,2997,5
68,3507,4
68,3571,4
68,3751,5
69,14,5
69,26,4
69,40,5
69,296,5
69,321,5
69,515,5
69,1358,4
69,1682,5
69,1699,2
69,1834,5
69,2028,3
69,2434,2
69,2725,1
70,1513,4
70,2394,4
70,2395,4
70,2572,4
70,2828,2
70,2979,5
70,2997,5
70,3174,4
70,3273,2
70,3578,5
70,3593,1
71,480,5
71,648,4
71,1198,5
71,2959,3
71,3155,3
71,3717,4
72,17,4
72,235,2
72,500,4
72,1188,5
72,1784,3
72,2028,5
72,2396,4
72,3889,2
72,3897,4
73,39,2
73,70,5
73,110,5
73,165,3
73,198,4
73,223,5
73,329,3
73,379,4
73,485,2
73,546,2
73,590,4
73,1205,4
73,1210,4
73,1222,5
73,1270,4
73,1275,5
73,1356,5
73,1371,4
73,1429,3
73,1479,4
73,1544,2
73,1587,3
